timestamp,experiment_id,source_location,protocol,dst_ip,packet_size,probe_index,success,rtt_ms,send_timestamp,recv_timestamp
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,22,False,,206868.015,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,23,False,,206869.281,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,24,False,,206870.531,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,25,False,,206871.796,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,26,False,,206873.062,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,27,False,,206874.328,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,28,False,,206875.593,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,29,False,,206876.875,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,0,False,,206877.89,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,1,False,,206879.156,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,2,False,,206880.406,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,3,False,,206881.687,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,4,False,,206882.953,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,5,False,,206884.25,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,6,False,,206885.531,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,7,False,,206886.906,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,8,False,,206888.171,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,9,False,,206889.437,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,10,False,,206890.75,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,11,False,,206892.046,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,12,False,,206893.312,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,13,False,,206894.625,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,14,False,,206895.89,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,15,False,,206897.171,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,16,False,,206898.468,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,17,False,,206899.734,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,18,False,,206901.015,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,19,False,,206902.328,
